Weapon,Weapon_ID,Skin,Case,Case_ID,Rarity,Min_Wear,Max_Wear,Wear,Wear_ID,StatTrak,Price
P90,15,Cocoa Rampage,Operation Broken Fang Case,273,1,0.0,0.6,BS,4,1,0.39
P90,15,Cocoa Rampage,Operation Broken Fang Case,273,1,0.0,0.6,FN,0,0,0.8
P90,15,Cocoa Rampage,Operation Broken Fang Case,273,1,0.0,0.6,MW,1,0,0.55
P90,15,Cocoa Rampage,Operation Broken Fang Case,273,1,0.0,0.6,FT,2,0,0.54
P90,15,Cocoa Rampage,Operation Broken Fang Case,273,1,0.0,0.6,WW,3,0,0.46
P90,15,Cocoa Rampage,Operation Broken Fang Case,273,1,0.0,0.6,BS,4,0,0.43
P90,15,Freight,Fracture Case,274,1,0.0,1.0,FN,0,1,0.87
P90,15,Freight,Fracture Case,274,1,0.0,1.0,MW,1,1,0.24
P90,15,Freight,Fracture Case,274,1,0.0,1.0,FT,2,1,0.12
P90,15,Freight,Fracture Case,274,1,0.0,1.0,WW,3,1,0.11
P90,15,Freight,Fracture Case,274,1,0.0,1.0,BS,4,1,0.11
P90,15,Freight,Fracture Case,274,1,0.0,1.0,FN,0,0,0.21
P90,15,Freight,Fracture Case,274,1,0.0,1.0,MW,1,0,0.11
P90,15,Freight,Fracture Case,274,1,0.0,1.0,FT,2,0,0.07
P90,15,Freight,Fracture Case,274,1,0.0,1.0,WW,3,0,0.07
P90,15,Freight,Fracture Case,274,1,0.0,1.0,BS,4,0,0.07
P90,15,Off World,Prisma Case,91,1,0.0,0.75,FN,0,1,2.2
P90,15,Off World,Prisma Case,91,1,0.0,0.75,MW,1,1,0.83
P90,15,Off World,Prisma Case,91,1,0.0,0.75,FT,2,1,0.29
P90,15,Off World,Prisma Case,91,1,0.0,0.75,WW,3,1,0.59
P90,15,Off World,Prisma Case,91,1,0.0,0.75,BS,4,1,0.21
P90,15,Off World,Prisma Case,91,1,0.0,0.75,FN,0,0,0.55
P90,15,Off World,Prisma Case,91,1,0.0,0.75,MW,1,0,0.27
P90,15,Off World,Prisma Case,91,1,0.0,0.75,FT,2,0,0.12
P90,15,Off World,Prisma Case,91,1,0.0,0.75,WW,3,0,0.13
P90,15,Off World,Prisma Case,91,1,0.0,0.75,BS,4,0,0.09
P90,15,Traction,Horizon Case,275,1,0.0,1.0,FN,0,1,3.5
P90,15,Traction,Horizon Case,275,1,0.0,1.0,MW,1,1,0.69
P90,15,Traction,Horizon Case,275,1,0.0,1.0,FT,2,1,0.28
P90,15,Traction,Horizon Case,275,1,0.0,1.0,WW,3,1,0.2
P90,15,Traction,Horizon Case,275,1,0.0,1.0,BS,4,1,0.18
P90,15,Traction,Horizon Case,275,1,0.0,1.0,FN,0,0,0.87
P90,15,Traction,Horizon Case,275,1,0.0,1.0,MW,1,0,0.23
P90,15,Traction,Horizon Case,275,1,0.0,1.0,FT,2,0,0.15
P90,15,Traction,Horizon Case,275,1,0.0,1.0,WW,3,0,0.11
P90,15,Traction,Horizon Case,275,1,0.0,1.0,BS,4,0,0.11
P90,15,Grim,Gamma 2 Case,276,1,0.0,0.8,FN,0,1,3.27
P90,15,Grim,Gamma 2 Case,276,1,0.0,0.8,MW,1,1,0.73
P90,15,Grim,Gamma 2 Case,276,1,0.0,0.8,FT,2,1,0.25
P90,15,Grim,Gamma 2 Case,276,1,0.0,0.8,WW,3,1,1.21
P90,15,Grim,Gamma 2 Case,276,1,0.0,0.8,BS,4,1,0.24
P90,15,Grim,Gamma 2 Case,276,1,0.0,0.8,FN,0,0,0.71
P90,15,Grim,Gamma 2 Case,276,1,0.0,0.8,MW,1,0,0.2
P90,15,Grim,Gamma 2 Case,276,1,0.0,0.8,FT,2,0,0.1
P90,15,Grim,Gamma 2 Case,276,1,0.0,0.8,WW,3,0,0.18
P90,15,Grim,Gamma 2 Case,276,1,0.0,0.8,BS,4,0,0.08
P90,15,Elite Build,Falchion Case,277,1,0.0,1.0,FN,0,1,8.68
P90,15,Elite Build,Falchion Case,277,1,0.0,1.0,MW,1,1,0.95
P90,15,Elite Build,Falchion Case,277,1,0.0,1.0,FT,2,1,0.35
P90,15,Elite Build,Falchion Case,277,1,0.0,1.0,WW,3,1,0.25
P90,15,Elite Build,Falchion Case,277,1,0.0,1.0,BS,4,1,0.23
P90,15,Elite Build,Falchion Case,277,1,0.0,1.0,FN,0,0,1.21
P90,15,Elite Build,Falchion Case,277,1,0.0,1.0,MW,1,0,0.24
P90,15,Elite Build,Falchion Case,277,1,0.0,1.0,FT,2,0,0.23
P90,15,Elite Build,Falchion Case,277,1,0.0,1.0,WW,3,0,0.18
P90,15,Elite Build,Falchion Case,277,1,0.0,1.0,BS,4,0,0.18
P90,15,Module,Huntsman Weapon Case,278,1,0.0,0.35,FN,0,1,3.42
P90,15,Module,Huntsman Weapon Case,278,1,0.0,0.35,MW,1,1,2.26
P90,15,Module,Huntsman Weapon Case,278,1,0.0,0.35,FT,2,1,1.95
P90,15,Module,Huntsman Weapon Case,278,1,0.0,0.35,FN,0,0,2.64
P90,15,Module,Huntsman Weapon Case,278,1,0.0,0.35,MW,1,0,2.54
P90,15,Module,Huntsman Weapon Case,278,1,0.0,0.35,FT,2,0,2.73
P90,15,Desert Warfare,The Huntsman Collection,279,1,0.0,0.5,FN,0,1,13.53
P90,15,Desert Warfare,The Huntsman Collection,279,1,0.0,0.5,MW,1,1,3.98
P90,15,Desert Warfare,The Huntsman Collection,279,1,0.0,0.5,FT,2,1,1.92
P90,15,Desert Warfare,The Huntsman Collection,279,1,0.0,0.5,WW,3,1,5.9
P90,15,Desert Warfare,The Huntsman Collection,279,1,0.0,0.5,BS,4,1,5.63
P90,15,Desert Warfare,The Huntsman Collection,279,1,0.0,0.5,FN,0,0,3.28
P90,15,Desert Warfare,The Huntsman Collection,279,1,0.0,0.5,MW,1,0,2.96
P90,15,Desert Warfare,The Huntsman Collection,279,1,0.0,0.5,FT,2,0,2.69
P90,15,Desert Warfare,The Huntsman Collection,279,1,0.0,0.5,WW,3,0,4.45
P90,15,Desert Warfare,The Huntsman Collection,279,1,0.0,0.5,BS,4,0,4.94
UMP-45,16,Wild Child,Revolution Case,280,3,0.0,1.0,FN,0,1,38.01
UMP-45,16,Wild Child,Revolution Case,280,3,0.0,1.0,MW,1,1,13.57
UMP-45,16,Wild Child,Revolution Case,280,3,0.0,1.0,FT,2,1,5.4
UMP-45,16,Wild Child,Revolution Case,280,3,0.0,1.0,WW,3,1,4.25
UMP-45,16,Wild Child,Revolution Case,280,3,0.0,1.0,BS,4,1,3.64
UMP-45,16,Wild Child,Revolution Case,280,3,0.0,1.0,FN,0,0,14.63
UMP-45,16,Wild Child,Revolution Case,280,3,0.0,1.0,MW,1,0,6.52
UMP-45,16,Wild Child,Revolution Case,280,3,0.0,1.0,FT,2,0,2.73
UMP-45,16,Wild Child,Revolution Case,280,3,0.0,1.0,WW,3,0,1.96
UMP-45,16,Wild Child,Revolution Case,280,3,0.0,1.0,BS,4,0,1.66
UMP-45,16,Momentum,Danger Zone Case,281,3,0.0,0.5,FN,0,1,20.06
UMP-45,16,Momentum,Danger Zone Case,281,3,0.0,0.5,MW,1,1,12.53
UMP-45,16,Momentum,Danger Zone Case,281,3,0.0,0.5,FT,2,1,7.31
UMP-45,16,Momentum,Danger Zone Case,281,3,0.0,0.5,WW,3,1,6.62
UMP-45,16,Momentum,Danger Zone Case,281,3,0.0,0.5,BS,4,1,7.93
UMP-45,16,Momentum,Danger Zone Case,281,3,0.0,0.5,FN,0,0,8.62
UMP-45,16,Momentum,Danger Zone Case,281,3,0.0,0.5,MW,1,0,5.38
UMP-45,16,Momentum,Danger Zone Case,281,3,0.0,0.5,FT,2,0,3.34
UMP-45,16,Momentum,Danger Zone Case,281,3,0.0,0.5,WW,3,0,3.38
UMP-45,16,Momentum,Danger Zone Case,281,3,0.0,0.5,BS,4,0,3.53
UMP-45,16,Primal Saber,Chroma 3 Case,282,3,0.0,0.77,FN,0,1,25.94
UMP-45,16,Primal Saber,Chroma 3 Case,282,3,0.0,0.77,MW,1,1,9.73
UMP-45,16,Primal Saber,Chroma 3 Case,282,3,0.0,0.77,FT,2,1,4.79
UMP-45,16,Primal Saber,Chroma 3 Case,282,3,0.0,0.77,WW,3,1,7.13
UMP-45,16,Primal Saber,Chroma 3 Case,282,3,0.0,0.77,BS,4,1,3.37
UMP-45,16,Primal Saber,Chroma 3 Case,282,3,0.0,0.77,FN,0,0,9.7
UMP-45,16,Primal Saber,Chroma 3 Case,282,3,0.0,0.77,MW,1,0,4.15
UMP-45,16,Primal Saber,Chroma 3 Case,282,3,0.0,0.77,FT,2,0,2.18
UMP-45,16,Primal Saber,Chroma 3 Case,282,3,0.0,0.77,WW,3,0,2.23
UMP-45,16,Primal Saber,Chroma 3 Case,282,3,0.0,0.77,BS,4,0,1.51
UMP-45,16,Gold Bismuth,Operation Broken Fang Case,283,2,0.0,0.7,FN,0,1,12.1
UMP-45,16,Gold Bismuth,Operation Broken Fang Case,283,2,0.0,0.7,MW,1,1,6.91
UMP-45,16,Gold Bismuth,Operation Broken Fang Case,283,2,0.0,0.7,FT,2,1,3.56
UMP-45,16,Gold Bismuth,Operation Broken Fang Case,283,2,0.0,0.7,WW,3,1,3.36
UMP-45,16,Gold Bismuth,Operation Broken Fang Case,283,2,0.0,0.7,BS,4,1,2.59
UMP-45,16,Gold Bismuth,Operation Broken Fang Case,283,2,0.0,0.7,FN,0,0,5.48
UMP-45,16,Gold Bismuth,Operation Broken Fang Case,283,2,0.0,0.7,MW,1,0,3.81
UMP-45,16,Gold Bismuth,Operation Broken Fang Case,283,2,0.0,0.7,FT,2,0,2.79
UMP-45,16,Gold Bismuth,Operation Broken Fang Case,283,2,0.0,0.7,WW,3,0,2.87
UMP-45,16,Gold Bismuth,Operation Broken Fang Case,283,2,0.0,0.7,BS,4,0,1.79
UMP-45,16,Plastique,CS20 Case,284,2,0.0,0.8,FN,0,1,5.01
UMP-45,16,Plastique,CS20 Case,284,2,0.0,0.8,MW,1,1,2.42
UMP-45,16,Plastique,CS20 Case,284,2,0.0,0.8,FT,2,1,1.2
UMP-45,16,Plastique,CS20 Case,284,2,0.0,0.8,WW,3,1,1.16
UMP-45,16,Plastique,CS20 Case,284,2,0.0,0.8,BS,4,1,0.94
UMP-45,16,Plastique,CS20 Case,284,2,0.0,0.8,FN,0,0,1.86
UMP-45,16,Plastique,CS20 Case,284,2,0.0,0.8,MW,1,0,1.03
UMP-45,16,Plastique,CS20 Case,284,2,0.0,0.8,FT,2,0,0.66
UMP-45,16,Plastique,CS20 Case,284,2,0.0,0.8,WW,3,0,0.78
UMP-45,16,Plastique,CS20 Case,284,2,0.0,0.8,BS,4,0,0.52
UMP-45,16,Moonrise,Prisma Case,81,2,0.0,0.4,FN,0,1,3.22
UMP-45,16,Moonrise,Prisma Case,81,2,0.0,0.4,MW,1,1,1.07
UMP-45,16,Moonrise,Prisma Case,81,2,0.0,0.4,FT,2,1,0.49
UMP-45,16,Moonrise,Prisma Case,81,2,0.0,0.4,WW,3,1,1.08
UMP-45,16,Moonrise,Prisma Case,81,2,0.0,0.4,FN,0,0,1.24
UMP-45,16,Moonrise,Prisma Case,81,2,0.0,0.4,MW,1,0,0.5
UMP-45,16,Moonrise,Prisma Case,81,2,0.0,0.4,FT,2,0,0.28
UMP-45,16,Moonrise,Prisma Case,81,2,0.0,0.4,WW,3,0,0.65
UMP-45,16,Arctic Wolf,Clutch Case,285,2,0.0,0.8,FN,0,1,3.7
UMP-45,16,Arctic Wolf,Clutch Case,285,2,0.0,0.8,MW,1,1,1.38
UMP-45,16,Arctic Wolf,Clutch Case,285,2,0.0,0.8,FT,2,1,0.5
UMP-45,16,Arctic Wolf,Clutch Case,285,2,0.0,0.8,WW,3,1,0.61
UMP-45,16,Arctic Wolf,Clutch Case,285,2,0.0,0.8,BS,4,1,0.48
UMP-45,16,Arctic Wolf,Clutch Case,285,2,0.0,0.8,FN,0,0,1.47
UMP-45,16,Arctic Wolf,Clutch Case,285,2,0.0,0.8,MW,1,0,0.58
UMP-45,16,Arctic Wolf,Clutch Case,285,2,0.0,0.8,FT,2,0,0.29
UMP-45,16,Arctic Wolf,Clutch Case,285,2,0.0,0.8,WW,3,0,0.29
UMP-45,16,Arctic Wolf,Clutch Case,285,2,0.0,0.8,BS,4,0,0.24
UMP-45,16,Exposure,Spectrum 2 Case,286,2,0.0,0.55,FN,0,1,3.68
UMP-45,16,Exposure,Spectrum 2 Case,286,2,0.0,0.55,MW,1,1,1.62
UMP-45,16,Exposure,Spectrum 2 Case,286,2,0.0,0.55,FT,2,1,0.92
UMP-45,16,Exposure,Spectrum 2 Case,286,2,0.0,0.55,WW,3,1,1.06
UMP-45,16,Exposure,Spectrum 2 Case,286,2,0.0,0.55,BS,4,1,0.75
UMP-45,16,Exposure,Spectrum 2 Case,286,2,0.0,0.55,FN,0,0,1.34
UMP-45,16,Exposure,Spectrum 2 Case,286,2,0.0,0.55,MW,1,0,0.63
UMP-45,16,Exposure,Spectrum 2 Case,286,2,0.0,0.55,FT,2,0,0.37
UMP-45,16,Exposure,Spectrum 2 Case,286,2,0.0,0.55,WW,3,0,0.34
UMP-45,16,Exposure,Spectrum 2 Case,286,2,0.0,0.55,BS,4,0,0.35
UMP-45,16,Scaffold,Spectrum Case,287,2,0.0,1.0,FN,0,1,8.55
UMP-45,16,Scaffold,Spectrum Case,287,2,0.0,1.0,MW,1,1,3.74
UMP-45,16,Scaffold,Spectrum Case,287,2,0.0,1.0,FT,2,1,2.45
UMP-45,16,Scaffold,Spectrum Case,287,2,0.0,1.0,WW,3,1,2.54
UMP-45,16,Scaffold,Spectrum Case,287,2,0.0,1.0,BS,4,1,2.6
UMP-45,16,Scaffold,Spectrum Case,287,2,0.0,1.0,FN,0,0,2.99
UMP-45,16,Scaffold,Spectrum Case,287,2,0.0,1.0,MW,1,0,1.88
UMP-45,16,Scaffold,Spectrum Case,287,2,0.0,1.0,FT,2,0,1.49
UMP-45,16,Scaffold,Spectrum Case,287,2,0.0,1.0,WW,3,0,1.23
UMP-45,16,Scaffold,Spectrum Case,287,2,0.0,1.0,BS,4,0,1.23
UMP-45,16,Grand Prix,Chroma 2 Case,288,2,0.25,0.35,FT,2,1,0.72
UMP-45,16,Grand Prix,Chroma 2 Case,288,2,0.25,0.35,FT,2,0,0.35
UMP-45,16,Roadblock,Recoil Case,289,1,0.0,1.0,FN,0,1,1.0
UMP-45,16,Roadblock,Recoil Case,289,1,0.0,1.0,MW,1,1,0.29
UMP-45,16,Roadblock,Recoil Case,289,1,0.0,1.0,FT,2,1,0.14
UMP-45,16,Roadblock,Recoil Case,289,1,0.0,1.0,WW,3,1,0.11
UMP-45,16,Roadblock,Recoil Case,289,1,0.0,1.0,BS,4,1,0.11
UMP-45,16,Roadblock,Recoil Case,289,1,0.0,1.0,FN,0,0,0.26
UMP-45,16,Roadblock,Recoil Case,289,1,0.0,1.0,MW,1,0,0.13
UMP-45,16,Roadblock,Recoil Case,289,1,0.0,1.0,FT,2,0,0.07
UMP-45,16,Roadblock,Recoil Case,289,1,0.0,1.0,WW,3,0,0.07
UMP-45,16,Roadblock,Recoil Case,289,1,0.0,1.0,BS,4,0,0.07
UMP-45,16,Oscillator,Snakebite Case,290,1,0.0,0.5,FN,0,1,1.42
UMP-45,16,Oscillator,Snakebite Case,290,1,0.0,0.5,MW,1,1,0.59
UMP-45,16,Oscillator,Snakebite Case,290,1,0.0,0.5,FT,2,1,0.26
UMP-45,16,Oscillator,Snakebite Case,290,1,0.0,0.5,WW,3,1,0.24
UMP-45,16,Oscillator,Snakebite Case,290,1,0.0,0.5,BS,4,1,0.24
UMP-45,16,Oscillator,Snakebite Case,290,1,0.0,0.5,FN,0,0,0.41
UMP-45,16,Oscillator,Snakebite Case,290,1,0.0,0.5,MW,1,0,0.15
UMP-45,16,Oscillator,Snakebite Case,290,1,0.0,0.5,FT,2,0,0.09
UMP-45,16,Oscillator,Snakebite Case,290,1,0.0,0.5,WW,3,0,0.09
UMP-45,16,Oscillator,Snakebite Case,290,1,0.0,0.5,BS,4,0,0.09
UMP-45,16,Metal Flowers,Operation Hydra Case,291,1,0.0,0.7,FN,0,1,7.27
UMP-45,16,Metal Flowers,Operation Hydra Case,291,1,0.0,0.7,MW,1,1,5.37
UMP-45,16,Metal Flowers,Operation Hydra Case,291,1,0.0,0.7,FT,2,1,3.93
UMP-45,16,Metal Flowers,Operation Hydra Case,291,1,0.0,0.7,WW,3,1,4.62
UMP-45,16,Metal Flowers,Operation Hydra Case,291,1,0.0,0.7,BS,4,1,3.3
UMP-45,16,Metal Flowers,Operation Hydra Case,291,1,0.0,0.7,FN,0,0,3.93
UMP-45,16,Metal Flowers,Operation Hydra Case,291,1,0.0,0.7,MW,1,0,2.81
UMP-45,16,Metal Flowers,Operation Hydra Case,291,1,0.0,0.7,FT,2,0,3.22
UMP-45,16,Metal Flowers,Operation Hydra Case,291,1,0.0,0.7,WW,3,0,2.71
UMP-45,16,Metal Flowers,Operation Hydra Case,291,1,0.0,0.7,BS,4,0,2.7
UMP-45,16,Briefing,Gamma 2 Case,292,1,0.0,1.0,FN,0,1,1.28
UMP-45,16,Briefing,Gamma 2 Case,292,1,0.0,1.0,MW,1,1,0.26
UMP-45,16,Briefing,Gamma 2 Case,292,1,0.0,1.0,FT,2,1,0.13
UMP-45,16,Briefing,Gamma 2 Case,292,1,0.0,1.0,WW,3,1,0.11
UMP-45,16,Briefing,Gamma 2 Case,292,1,0.0,1.0,BS,4,1,0.11
UMP-45,16,Briefing,Gamma 2 Case,292,1,0.0,1.0,FN,0,0,0.31
UMP-45,16,Briefing,Gamma 2 Case,292,1,0.0,1.0,MW,1,0,0.11
UMP-45,16,Briefing,Gamma 2 Case,292,1,0.0,1.0,FT,2,0,0.09
UMP-45,16,Briefing,Gamma 2 Case,292,1,0.0,1.0,WW,3,0,0.07
UMP-45,16,Briefing,Gamma 2 Case,292,1,0.0,1.0,BS,4,0,0.07
UMP-45,16,Riot,Falchion Case,293,1,0.0,0.7,FN,0,1,1.38
UMP-45,16,Riot,Falchion Case,293,1,0.0,0.7,MW,1,1,0.89
UMP-45,16,Riot,Falchion Case,293,1,0.0,0.7,FT,2,1,0.3
UMP-45,16,Riot,Falchion Case,293,1,0.0,0.7,WW,3,1,0.29
UMP-45,16,Riot,Falchion Case,293,1,0.0,0.7,BS,4,1,0.21
UMP-45,16,Riot,Falchion Case,293,1,0.0,0.7,FN,0,0,0.38
UMP-45,16,Riot,Falchion Case,293,1,0.0,0.7,MW,1,0,0.24
UMP-45,16,Riot,Falchion Case,293,1,0.0,0.7,FT,2,0,0.25
UMP-45,16,Riot,Falchion Case,293,1,0.0,0.7,WW,3,0,0.23
UMP-45,16,Riot,Falchion Case,293,1,0.0,0.7,BS,4,0,0.19
UMP-45,16,Delusion,Operation Vanguard Weapon Case,294,1,0.06,0.35,FN,0,1,4.52
UMP-45,16,Delusion,Operation Vanguard Weapon Case,294,1,0.06,0.35,MW,1,1,2.16
UMP-45,16,Delusion,Operation Vanguard Weapon Case,294,1,0.06,0.35,FT,2,1,1.57
UMP-45,16,Delusion,Operation Vanguard Weapon Case,294,1,0.06,0.35,FN,0,0,1.77
UMP-45,16,Delusion,Operation Vanguard Weapon Case,294,1,0.06,0.35,MW,1,0,0.58
UMP-45,16,Delusion,Operation Vanguard Weapon Case,294,1,0.06,0.35,FT,2,0,0.4
UMP-45,16,Labyrinth,Operation Breakout Weapon Case,295,1,0.0,0.4,FN,0,1,0.82
UMP-45,16,Labyrinth,Operation Breakout Weapon Case,295,1,0.0,0.4,MW,1,1,0.47
UMP-45,16,Labyrinth,Operation Breakout Weapon Case,295,1,0.0,0.4,FT,2,1,0.26
UMP-45,16,Labyrinth,Operation Breakout Weapon Case,295,1,0.0,0.4,WW,3,1,0.26
UMP-45,16,Labyrinth,Operation Breakout Weapon Case,295,1,0.0,0.4,FN,0,0,0.21
UMP-45,16,Labyrinth,Operation Breakout Weapon Case,295,1,0.0,0.4,MW,1,0,0.12
UMP-45,16,Labyrinth,Operation Breakout Weapon Case,295,1,0.0,0.4,FT,2,0,0.08
UMP-45,16,Labyrinth,Operation Breakout Weapon Case,295,1,0.0,0.4,WW,3,0,0.17
UMP-45,16,Corporal,Operation Phoenix Weapon Case,296,1,0.05,0.75,FN,0,1,2.0
UMP-45,16,Corporal,Operation Phoenix Weapon Case,296,1,0.05,0.75,MW,1,1,0.63
UMP-45,16,Corporal,Operation Phoenix Weapon Case,296,1,0.05,0.75,FT,2,1,0.42
UMP-45,16,Corporal,Operation Phoenix Weapon Case,296,1,0.05,0.75,WW,3,1,0.35
UMP-45,16,Corporal,Operation Phoenix Weapon Case,296,1,0.05,0.75,BS,4,1,0.34
UMP-45,16,Corporal,Operation Phoenix Weapon Case,296,1,0.05,0.75,FN,0,0,1.19
UMP-45,16,Corporal,Operation Phoenix Weapon Case,296,1,0.05,0.75,MW,1,0,0.29
UMP-45,16,Corporal,Operation Phoenix Weapon Case,296,1,0.05,0.75,FT,2,0,0.24
UMP-45,16,Corporal,Operation Phoenix Weapon Case,296,1,0.05,0.75,WW,3,0,0.32
UMP-45,16,Corporal,Operation Phoenix Weapon Case,296,1,0.05,0.75,BS,4,0,0.21
UMP-45,16,Bone Pile,Operation Bravo Case,297,1,0.06,0.34,FN,0,1,48.02
UMP-45,16,Bone Pile,Operation Bravo Case,297,1,0.06,0.34,MW,1,1,7.89
UMP-45,16,Bone Pile,Operation Bravo Case,297,1,0.06,0.34,FT,2,1,7.66
UMP-45,16,Bone Pile,Operation Bravo Case,297,1,0.06,0.34,FN,0,0,17.43
UMP-45,16,Bone Pile,Operation Bravo Case,297,1,0.06,0.34,MW,1,0,8.0
UMP-45,16,Bone Pile,Operation Bravo Case,297,1,0.06,0.34,FT,2,0,8.81
MAG-7,17,Justice,Prisma 2 Case,298,3,0.0,1.0,FN,0,1,35.3
MAG-7,17,Justice,Prisma 2 Case,298,3,0.0,1.0,MW,1,1,10.59
MAG-7,17,Justice,Prisma 2 Case,298,3,0.0,1.0,FT,2,1,4.43
MAG-7,17,Justice,Prisma 2 Case,298,3,0.0,1.0,WW,3,1,4.0
MAG-7,17,Justice,Prisma 2 Case,298,3,0.0,1.0,BS,4,1,3.51
MAG-7,17,Justice,Prisma 2 Case,298,3,0.0,1.0,FN,0,0,11.54
MAG-7,17,Justice,Prisma 2 Case,298,3,0.0,1.0,MW,1,0,4.78
MAG-7,17,Justice,Prisma 2 Case,298,3,0.0,1.0,FT,2,0,2.39
MAG-7,17,Justice,Prisma 2 Case,298,3,0.0,1.0,WW,3,0,1.61
MAG-7,17,Justice,Prisma 2 Case,298,3,0.0,1.0,BS,4,0,1.49
MAG-7,17,BI83 Spectrum,Operation Riptide Case,299,2,0.0,0.6,FN,0,1,8.07
MAG-7,17,BI83 Spectrum,Operation Riptide Case,299,2,0.0,0.6,MW,1,1,4.16
MAG-7,17,BI83 Spectrum,Operation Riptide Case,299,2,0.0,0.6,FT,2,1,1.69
MAG-7,17,BI83 Spectrum,Operation Riptide Case,299,2,0.0,0.6,WW,3,1,2.25
MAG-7,17,BI83 Spectrum,Operation Riptide Case,299,2,0.0,0.6,BS,4,1,1.27
MAG-7,17,BI83 Spectrum,Operation Riptide Case,299,2,0.0,0.6,FN,0,0,2.39
MAG-7,17,BI83 Spectrum,Operation Riptide Case,299,2,0.0,0.6,MW,1,0,1.38
MAG-7,17,BI83 Spectrum,Operation Riptide Case,299,2,0.0,0.6,FT,2,0,0.74
MAG-7,17,BI83 Spectrum,Operation Riptide Case,299,2,0.0,0.6,WW,3,0,1.29
MAG-7,17,BI83 Spectrum,Operation Riptide Case,299,2,0.0,0.6,BS,4,0,1.18
MAG-7,17,Monster Call,Fracture Case,300,2,0.0,1.0,FN,0,1,6.29
MAG-7,17,Monster Call,Fracture Case,300,2,0.0,1.0,MW,1,1,1.55
MAG-7,17,Monster Call,Fracture Case,300,2,0.0,1.0,FT,2,1,0.7
MAG-7,17,Monster Call,Fracture Case,300,2,0.0,1.0,WW,3,1,0.51
MAG-7,17,Monster Call,Fracture Case,300,2,0.0,1.0,BS,4,1,0.54
MAG-7,17,Monster Call,Fracture Case,300,2,0.0,1.0,FN,0,0,1.62
MAG-7,17,Monster Call,Fracture Case,300,2,0.0,1.0,MW,1,0,0.7
MAG-7,17,Monster Call,Fracture Case,300,2,0.0,1.0,FT,2,0,0.4
MAG-7,17,Monster Call,Fracture Case,300,2,0.0,1.0,WW,3,0,0.3
MAG-7,17,Monster Call,Fracture Case,300,2,0.0,1.0,BS,4,0,0.26
MAG-7,17,SWAG-7,Clutch Case,301,2,0.0,0.92,FN,0,1,5.6
MAG-7,17,SWAG-7,Clutch Case,301,2,0.0,0.92,MW,1,1,1.44
MAG-7,17,SWAG-7,Clutch Case,301,2,0.0,0.92,FT,2,1,0.59
MAG-7,17,SWAG-7,Clutch Case,301,2,0.0,0.92,WW,3,1,0.47
MAG-7,17,SWAG-7,Clutch Case,301,2,0.0,0.92,BS,4,1,0.48
MAG-7,17,SWAG-7,Clutch Case,301,2,0.0,0.92,FN,0,0,1.57
MAG-7,17,SWAG-7,Clutch Case,301,2,0.0,0.92,MW,1,0,0.6
MAG-7,17,SWAG-7,Clutch Case,301,2,0.0,0.92,FT,2,0,0.31
MAG-7,17,SWAG-7,Clutch Case,301,2,0.0,0.92,WW,3,0,0.27
MAG-7,17,SWAG-7,Clutch Case,301,2,0.0,0.92,BS,4,0,0.25
MAG-7,17,Petroglyph,Gamma 2 Case,302,2,0.0,0.44,FN,0,1,3.5
MAG-7,17,Petroglyph,Gamma 2 Case,302,2,0.0,0.44,MW,1,1,1.35
MAG-7,17,Petroglyph,Gamma 2 Case,302,2,0.0,0.44,FT,2,1,0.7
MAG-7,17,Petroglyph,Gamma 2 Case,302,2,0.0,0.44,WW,3,1,0.72
MAG-7,17,Petroglyph,Gamma 2 Case,302,2,0.0,0.44,FN,0,0,1.32
MAG-7,17,Petroglyph,Gamma 2 Case,302,2,0.0,0.44,MW,1,0,0.57
MAG-7,17,Petroglyph,Gamma 2 Case,302,2,0.0,0.44,FT,2,0,0.31
MAG-7,17,Petroglyph,Gamma 2 Case,302,2,0.0,0.44,WW,3,0,0.8
MAG-7,17,Praetorian,Operation Wildfire Case,303,2,0.0,0.45,FN,0,1,9.22
MAG-7,17,Praetorian,Operation Wildfire Case,303,2,0.0,0.45,MW,1,1,6.3
MAG-7,17,Praetorian,Operation Wildfire Case,303,2,0.0,0.45,FT,2,1,4.56
MAG-7,17,Praetorian,Operation Wildfire Case,303,2,0.0,0.45,WW,3,1,4.83
MAG-7,17,Praetorian,Operation Wildfire Case,303,2,0.0,0.45,FN,0,0,4.48
MAG-7,17,Praetorian,Operation Wildfire Case,303,2,0.0,0.45,MW,1,0,3.12
MAG-7,17,Praetorian,Operation Wildfire Case,303,2,0.0,0.45,FT,2,0,2.48
MAG-7,17,Praetorian,Operation Wildfire Case,303,2,0.0,0.45,WW,3,0,2.08
MAG-7,17,Heat,Chroma 2 Case,196,2,0.0,1.0,FN,0,1,7.78
MAG-7,17,Heat,Chroma 2 Case,196,2,0.0,1.0,MW,1,1,2.03
MAG-7,17,Heat,Chroma 2 Case,196,2,0.0,1.0,FT,2,1,0.8
MAG-7,17,Heat,Chroma 2 Case,196,2,0.0,1.0,WW,3,1,0.58
MAG-7,17,Heat,Chroma 2 Case,196,2,0.0,1.0,BS,4,1,0.57
MAG-7,17,Heat,Chroma 2 Case,196,2,0.0,1.0,FN,0,0,2.73
MAG-7,17,Heat,Chroma 2 Case,196,2,0.0,1.0,MW,1,0,0.82
MAG-7,17,Heat,Chroma 2 Case,196,2,0.0,1.0,FT,2,0,0.34
